region_id,weight,active_duration_sec,covered_duration_sec,active_duration_h,covered_duration_h,coverage_given_active
z1_A,0.35,7426.374,6225.552,2.0628816666666667,1.72932,0.838303053414762
z2_A,0.25,6060.0,5194.557000000001,1.6833333333333333,1.4429325000000002,0.8571876237623763
z3_A,0.2,7500.0,6494.151000000002,2.0833333333333335,1.8039308333333337,0.8658868000000002
z4_A,0.2,6840.0,5640.0,1.9,1.5666666666666667,0.8245614035087719
