region_id,weight,active_duration_sec,covered_duration_sec,active_duration_h,covered_duration_h,coverage_given_active
z1_A,0.35,7359.5,6374.139999999999,2.0443055555555554,1.7705944444444444,0.8661104694612405
z2_A,0.25,6060.0,5100.0,1.6833333333333333,1.4166666666666667,0.8415841584158416
z3_A,0.2,7500.0,6000.0,2.0833333333333335,1.6666666666666667,0.8
z4_A,0.2,6840.0,5031.2649999999985,1.9,1.3975736111111108,0.7355650584795319
