segment_index,start,end,duration,active_gateway_count,active_region_count,covered_region_count,active_weight,covered_weight,normalized_coverage
78,5160.0,5280.0,120.0,1,2,0,0.55,0.0,0.0
79,5280.0,5340.0,60.0,1,1,0,0.2,0.0,0.0
80,5340.0,5400.0,60.0,1,0,0,0.0,0.0,
81,5400.0,5460.0,60.0,1,2,0,0.45,0.0,0.0
82,5460.0,5520.0,60.0,1,2,0,0.45,0.0,0.0
83,5520.0,5580.0,60.0,1,2,0,0.45,0.0,0.0
84,5580.0,5640.0,60.0,1,1,0,0.2,0.0,0.0
85,5640.0,5700.0,60.0,1,0,0,0.0,0.0,
86,5700.0,5760.0,60.0,1,1,0,0.35,0.0,0.0
87,5760.0,5820.0,60.0,1,2,0,0.55,0.0,0.0
88,5820.0,5880.0,60.0,1,1,0,0.2,0.0,0.0
89,5880.0,6000.0,120.0,1,0,0,0.0,0.0,
90,6000.0,6060.0,60.0,1,2,0,0.45,0.0,0.0
91,6060.0,6120.0,60.0,1,2,0,0.45,0.0,0.0
92,6120.0,6240.0,120.0,1,2,0,0.45,0.0,0.0
93,6240.0,6300.0,60.0,1,1,0,0.2,0.0,0.0
94,6300.0,6360.0,60.0,1,0,0,0.0,0.0,
95,6360.0,6480.0,120.0,1,0,0,0.0,0.0,
96,6480.0,6540.0,60.0,1,0,0,0.0,0.0,
97,6540.0,6600.0,60.0,1,0,0,0.0,0.0,
98,6600.0,6660.0,60.0,1,1,1,0.25,0.25,1.0
99,6660.0,6720.0,60.0,1,2,2,0.45,0.45,1.0
100,6720.0,6748.828,28.82800000000043,1,2,2,0.45,0.45,1.0
101,6748.828,6780.0,31.17199999999957,0,2,0,0.45,0.0,0.0
102,6780.0,6840.0,60.0,0,2,0,0.45,0.0,0.0
103,6840.0,6876.517,36.516999999999825,0,1,0,0.2,0.0,0.0
104,6876.517,6900.0,23.483000000000175,1,1,1,0.2,0.2,1.0
105,6900.0,6960.0,60.0,1,0,0,0.0,0.0,
106,6960.0,7020.0,60.0,1,0,0,0.0,0.0,
107,7020.0,7080.0,60.0,1,0,0,0.0,0.0,
108,7080.0,7140.0,60.0,1,0,0,0.0,0.0,
109,7140.0,7260.0,120.0,1,0,0,0.0,0.0,
110,7260.0,7320.0,60.0,1,2,2,0.45,0.45,1.0
