region_id,weight,active_duration_sec,covered_duration_sec,active_duration_h,covered_duration_h,coverage_given_active
z1_A,0.35,7380.0,6300.0,2.05,1.75,0.8536585365853658
z2_A,0.25,6041.671999999999,5655.726999999999,1.6782422222222217,1.5710352777777774,0.9361195046669201
z3_A,0.2,7500.0,7030.457000000002,2.0833333333333335,1.9529047222222229,0.9373942666666669
z4_A,0.2,6872.487999999999,6401.744000000001,1.9090244444444442,1.7782622222222224,0.9315031179392385
