segment_index,start,end,duration,active_gateway_count,active_region_count,covered_region_count,active_weight,covered_weight,normalized_coverage
476,30660.0,30720.0,60.0,2,0,0,0.0,0.0,
477,30720.0,30840.0,120.0,2,0,0,0.0,0.0,
478,30840.0,30900.0,60.0,2,1,0,0.2,0.0,0.0
479,30900.0,30960.0,60.0,2,1,0,0.2,0.0,0.0
480,30960.0,31020.0,60.0,2,1,0,0.2,0.0,0.0
481,31020.0,31140.0,120.0,2,1,1,0.35,0.35,1.0
482,31140.0,31200.0,60.0,2,1,1,0.35,0.35,1.0
483,31200.0,31260.0,60.0,2,1,1,0.35,0.35,1.0
484,31260.0,31320.0,60.0,2,0,0,0.0,0.0,
485,31320.0,31380.0,60.0,2,0,0,0.0,0.0,
486,31380.0,31440.0,60.0,2,1,0,0.2,0.0,0.0
487,31440.0,31500.0,60.0,2,1,0,0.2,0.0,0.0
488,31500.0,31560.0,60.0,2,1,0,0.2,0.0,0.0
489,31560.0,31620.0,60.0,2,2,0,0.4,0.0,0.0
490,31620.0,31680.0,60.0,2,3,1,0.75,0.35,0.4666666666666666
491,31680.0,31740.0,60.0,2,2,1,0.55,0.35,0.6363636363636362
492,31740.0,31800.0,60.0,2,1,1,0.35,0.35,1.0
493,31800.0,31860.0,60.0,2,1,1,0.35,0.35,1.0
494,31860.0,31920.0,60.0,2,0,0,0.0,0.0,
495,31920.0,31980.0,60.0,2,0,0,0.0,0.0,
496,31980.0,32100.0,120.0,2,0,0,0.0,0.0,
497,32100.0,32160.0,60.0,2,1,0,0.2,0.0,0.0
498,32160.0,32220.0,60.0,2,2,1,0.4,0.2,0.5
499,32220.0,32340.0,120.0,2,2,1,0.4,0.2,0.5
500,32340.0,32400.0,60.0,2,2,2,0.55,0.55,1.0
501,32400.0,32460.0,60.0,2,1,1,0.35,0.35,1.0
502,32460.0,32520.0,60.0,2,1,1,0.35,0.35,1.0
503,32520.0,32580.0,60.0,2,0,0,0.0,0.0,
504,32580.0,32640.0,60.0,2,0,0,0.0,0.0,
505,32640.0,32700.0,60.0,2,1,1,0.25,0.25,1.0
506,32700.0,32760.0,60.0,2,2,2,0.45,0.45,1.0
507,32760.0,32820.0,60.0,2,2,2,0.4,0.4,1.0
508,32820.0,32880.0,60.0,2,2,2,0.4,0.4,1.0
509,32880.0,32940.0,60.0,2,2,2,0.55,0.55,1.0
510,32940.0,33000.0,60.0,2,2,2,0.55,0.55,1.0
511,33000.0,33060.0,60.0,2,2,2,0.55,0.55,1.0
512,33060.0,33120.0,60.0,2,1,1,0.35,0.35,1.0
513,33120.0,33180.0,60.0,2,0,0,0.0,0.0,
514,33180.0,33240.0,60.0,2,1,1,0.25,0.25,1.0
515,33240.0,33360.0,120.0,2,1,1,0.25,0.25,1.0
516,33360.0,33420.0,60.0,2,3,3,0.65,0.65,1.0
517,33420.0,33480.0,60.0,2,2,2,0.4,0.4,1.0
518,33480.0,33600.0,120.0,2,1,1,0.2,0.2,1.0
519,33600.0,33660.0,60.0,2,2,2,0.55,0.55,1.0
520,33660.0,33720.0,60.0,2,1,1,0.35,0.35,1.0
521,33720.0,33780.0,60.0,2,0,0,0.0,0.0,
522,33780.0,33840.0,60.0,2,0,0,0.0,0.0,
523,33840.0,33900.0,60.0,2,1,1,0.25,0.25,1.0
524,33900.0,33960.0,60.0,2,1,1,0.25,0.25,1.0
525,33960.0,34020.0,60.0,2,1,1,0.25,0.25,1.0
526,34020.0,34080.0,60.0,2,2,2,0.45,0.45,1.0
527,34080.0,34140.0,60.0,2,1,1,0.2,0.2,1.0
528,34140.0,34200.0,60.0,2,1,1,0.2,0.2,1.0
529,34200.0,34260.0,60.0,2,2,2,0.55,0.55,1.0
530,34260.0,34320.0,60.0,2,1,1,0.35,0.35,1.0
531,34320.0,34380.0,60.0,2,0,0,0.0,0.0,
532,34380.0,34440.0,60.0,2,0,0,0.0,0.0,
533,34440.0,34500.0,60.0,2,1,1,0.25,0.25,1.0
534,34500.0,34620.0,120.0,2,1,1,0.25,0.25,1.0
535,34620.0,34680.0,60.0,2,1,1,0.25,0.25,1.0
536,34680.0,34740.0,60.0,2,1,1,0.2,0.2,1.0
537,34740.0,34860.0,120.0,2,1,1,0.2,0.2,1.0
538,34860.0,34920.0,60.0,2,0,0,0.0,0.0,
539,34920.0,34980.0,60.0,2,0,0,0.0,0.0,
540,34980.0,35040.0,60.0,2,0,0,0.0,0.0,
541,35040.0,35100.0,60.0,2,0,0,0.0,0.0,
542,35100.0,35160.0,60.0,2,1,1,0.25,0.25,1.0
543,35160.0,35169.263,9.26299999999901,2,1,1,0.25,0.25,1.0
544,35169.263,35220.0,50.73700000000099,3,1,1,0.25,0.25,1.0
545,35220.0,35280.0,60.0,3,1,1,0.25,0.25,1.0
546,35280.0,35340.0,60.0,3,0,0,0.0,0.0,
547,35340.0,35400.0,60.0,3,1,1,0.2,0.2,1.0
548,35400.0,35410.457,10.457000000002154,3,1,1,0.2,0.2,1.0
549,35410.457,35460.0,49.542999999997846,2,1,1,0.2,0.2,1.0
550,35460.0,35520.0,60.0,2,0,0,0.0,0.0,
551,35520.0,35580.0,60.0,2,0,0,0.0,0.0,
552,35580.0,35640.0,60.0,2,0,0,0.0,0.0,
553,35640.0,35670.972,30.97200000000157,2,0,0,0.0,0.0,
554,35670.972,35700.0,29.02799999999843,1,0,0,0.0,0.0,
555,35700.0,35760.0,60.0,1,0,0,0.0,0.0,
556,35760.0,35880.0,120.0,1,1,1,0.25,0.25,1.0
557,35880.0,35940.0,60.0,1,0,0,0.0,0.0,
558,35940.0,36000.0,60.0,1,0,0,0.0,0.0,
559,36000.0,36120.0,120.0,1,0,0,0.0,0.0,
560,36120.0,36180.0,60.0,1,0,0,0.0,0.0,
561,36180.0,36240.0,60.0,1,0,0,0.0,0.0,
562,36240.0,36300.0,60.0,1,0,0,0.0,0.0,
563,36300.0,36360.0,60.0,1,0,0,0.0,0.0,
564,36360.0,36420.0,60.0,1,0,0,0.0,0.0,
565,36420.0,36480.0,60.0,1,0,0,0.0,0.0,
566,36480.0,36540.0,60.0,1,0,0,0.0,0.0,
567,36540.0,36600.0,60.0,1,0,0,0.0,0.0,
568,36600.0,36660.0,60.0,1,0,0,0.0,0.0,
569,36660.0,36720.0,60.0,1,0,0,0.0,0.0,
570,36720.0,36780.0,60.0,1,0,0,0.0,0.0,
571,36780.0,36840.0,60.0,1,0,0,0.0,0.0,
572,36840.0,36900.0,60.0,1,0,0,0.0,0.0,
573,36900.0,36960.0,60.0,1,0,0,0.0,0.0,
574,36960.0,37020.0,60.0,1,0,0,0.0,0.0,
575,37020.0,37071.355,51.3550000000032,1,0,0,0.0,0.0,
576,37071.355,37140.0,68.6449999999968,2,0,0,0.0,0.0,
577,37140.0,37200.0,60.0,2,0,0,0.0,0.0,
578,37200.0,37260.0,60.0,2,0,0,0.0,0.0,
579,37260.0,37380.0,120.0,2,0,0,0.0,0.0,
580,37380.0,37440.0,60.0,2,0,0,0.0,0.0,
581,37440.0,37500.0,60.0,2,0,0,0.0,0.0,
582,37500.0,37560.0,60.0,2,0,0,0.0,0.0,
583,37560.0,37620.0,60.0,2,0,0,0.0,0.0,
584,37620.0,37680.0,60.0,2,0,0,0.0,0.0,
585,37680.0,37740.0,60.0,2,0,0,0.0,0.0,
586,37740.0,37800.0,60.0,2,0,0,0.0,0.0,
587,37800.0,37860.0,60.0,2,0,0,0.0,0.0,
588,37860.0,37920.0,60.0,2,0,0,0.0,0.0,
589,37920.0,37980.0,60.0,2,0,0,0.0,0.0,
590,37980.0,38040.0,60.0,2,0,0,0.0,0.0,
591,38040.0,38100.0,60.0,2,0,0,0.0,0.0,
592,38100.0,38160.0,60.0,2,0,0,0.0,0.0,
593,38160.0,38220.0,60.0,2,0,0,0.0,0.0,
594,38220.0,38280.0,60.0,2,0,0,0.0,0.0,
595,38280.0,38340.0,60.0,2,1,1,0.2,0.2,1.0
596,38340.0,38400.0,60.0,2,1,1,0.2,0.2,1.0
597,38400.0,38460.0,60.0,2,1,1,0.2,0.2,1.0
598,38460.0,38520.0,60.0,2,0,0,0.0,0.0,
599,38520.0,38640.0,120.0,2,0,0,0.0,0.0,
600,38640.0,38700.0,60.0,2,0,0,0.0,0.0,
601,38700.0,38760.0,60.0,2,0,0,0.0,0.0,
602,38760.0,38820.0,60.0,2,0,0,0.0,0.0,
603,38820.0,38880.0,60.0,2,0,0,0.0,0.0,
604,38880.0,38940.0,60.0,2,1,1,0.2,0.2,1.0
605,38940.0,39000.0,60.0,2,1,1,0.2,0.2,1.0
606,39000.0,39060.0,60.0,2,1,1,0.2,0.2,1.0
607,39060.0,39120.0,60.0,2,1,1,0.2,0.2,1.0
608,39120.0,39180.0,60.0,2,1,1,0.35,0.35,1.0
609,39180.0,39240.0,60.0,2,1,1,0.35,0.35,1.0
610,39240.0,39300.0,60.0,2,1,1,0.35,0.35,1.0
611,39300.0,39360.0,60.0,2,0,0,0.0,0.0,
612,39360.0,39420.0,60.0,2,0,0,0.0,0.0,
613,39420.0,39480.0,60.0,2,0,0,0.0,0.0,
614,39480.0,39540.0,60.0,2,1,1,0.2,0.2,1.0
615,39540.0,39600.0,60.0,2,1,1,0.2,0.2,1.0
616,39600.0,39660.0,60.0,2,1,1,0.2,0.2,1.0
617,39660.0,39720.0,60.0,2,1,1,0.2,0.2,1.0
618,39720.0,39780.0,60.0,2,1,1,0.35,0.35,1.0
619,39780.0,39900.0,120.0,2,1,1,0.35,0.35,1.0
620,39900.0,39960.0,60.0,2,1,1,0.35,0.35,1.0
621,39960.0,40020.0,60.0,2,0,0,0.0,0.0,
622,40020.0,40080.0,60.0,2,0,0,0.0,0.0,
623,40080.0,40140.0,60.0,2,0,0,0.0,0.0,
624,40140.0,40200.0,60.0,2,1,1,0.2,0.2,1.0
625,40200.0,40260.0,60.0,2,1,1,0.2,0.2,1.0
626,40260.0,40320.0,60.0,2,2,2,0.4,0.4,1.0
627,40320.0,40380.0,60.0,2,3,3,0.75,0.75,1.0
628,40380.0,40440.0,60.0,2,2,2,0.55,0.55,1.0
629,40440.0,40500.0,60.0,2,1,1,0.35,0.35,1.0
630,40500.0,40560.0,60.0,2,1,1,0.35,0.35,1.0
631,40560.0,40620.0,60.0,2,1,1,0.35,0.35,1.0
632,40620.0,40680.0,60.0,2,0,0,0.0,0.0,
633,40680.0,40735.043,55.042999999997846,2,0,0,0.0,0.0,
634,40735.043,40740.0,4.957000000002154,1,0,0,0.0,0.0,
635,40740.0,40800.0,60.0,1,2,2,0.45,0.45,1.0
636,40800.0,40860.0,60.0,1,1,1,0.2,0.2,1.0
637,40860.0,40920.0,60.0,1,2,2,0.4,0.4,1.0
638,40920.0,40980.0,60.0,1,2,2,0.4,0.4,1.0
639,40980.0,41040.0,60.0,1,2,2,0.55,0.55,1.0
640,41040.0,41160.0,120.0,1,2,2,0.55,0.55,1.0
641,41160.0,41220.0,60.0,1,1,1,0.35,0.35,1.0
642,41220.0,41280.0,60.0,1,0,0,0.0,0.0,
643,41280.0,41340.0,60.0,1,0,0,0.0,0.0,
644,41340.0,41400.0,60.0,1,1,1,0.25,0.25,1.0
645,41400.0,41460.0,60.0,1,2,2,0.45,0.45,1.0
646,41460.0,41520.0,60.0,1,3,3,0.65,0.65,1.0
647,41520.0,41580.0,60.0,1,2,2,0.4,0.4,1.0
648,41580.0,41640.0,60.0,1,2,2,0.55,0.55,1.0
649,41640.0,41700.0,60.0,1,2,2,0.55,0.55,1.0
650,41700.0,41760.0,60.0,1,2,2,0.55,0.55,1.0
651,41760.0,41880.0,120.0,1,1,1,0.35,0.35,1.0
652,41880.0,41940.0,60.0,1,0,0,0.0,0.0,
653,41940.0,42000.0,60.0,1,1,1,0.25,0.25,1.0
654,42000.0,42060.0,60.0,1,1,1,0.25,0.25,1.0
655,42060.0,42120.0,60.0,1,2,2,0.45,0.45,1.0
656,42120.0,42180.0,60.0,1,3,3,0.65,0.65,1.0
657,42180.0,42240.0,60.0,1,1,1,0.2,0.2,1.0
658,42240.0,42300.0,60.0,1,2,2,0.55,0.55,1.0
659,42300.0,42360.0,60.0,1,2,2,0.55,0.55,1.0
660,42360.0,42420.0,60.0,1,1,1,0.35,0.35,1.0
661,42420.0,42480.0,60.0,1,0,0,0.0,0.0,
662,42480.0,42540.0,60.0,1,0,0,0.0,0.0,
663,42540.0,42600.0,60.0,1,1,1,0.25,0.25,1.0
664,42600.0,42634.055,34.05500000000029,1,1,1,0.25,0.25,1.0
665,42634.055,42660.0,25.94499999999971,0,1,0,0.25,0.0,0.0
666,42660.0,42720.0,60.0,0,1,0,0.25,0.0,0.0
667,42720.0,42780.0,60.0,0,2,0,0.45,0.0,0.0
668,42780.0,42840.0,60.0,0,1,0,0.2,0.0,0.0
669,42840.0,42900.0,60.0,0,1,0,0.2,0.0,0.0
670,42900.0,42960.0,60.0,0,2,0,0.55,0.0,0.0
671,42960.0,43020.0,60.0,0,2,0,0.55,0.0,0.0
672,43020.0,43140.0,120.0,0,0,0,0.0,0.0,
673,43140.0,43200.0,60.0,0,1,0,0.25,0.0,0.0
